x	y
0.0	-0.4
-0.0070710676	-0.40707108
-0.014142135	-0.41414213
-0.021213204	-0.4212132
-0.02828427	-0.4282843
-0.035355337	-0.43535534
-0.042426407	-0.4424264
-0.049497474	-0.4494975
-0.05656854	-0.45656854
-0.06363961	-0.46363962
-0.070710674	-0.4707107
-0.077781744	-0.47778174
-0.084852815	-0.48485282
-0.09192388	-0.4919239
-0.09899495	-0.49899495
