x	y
0.0	-0.4
-0.0070710676	-0.39292893
-0.014142135	-0.38585788
-0.021213204	-0.3787868
-0.02828427	-0.37171572
-0.035355337	-0.36464468
-0.042426407	-0.3575736
-0.049497474	-0.35050252
-0.05656854	-0.34343147
-0.06363961	-0.3363604
-0.070710674	-0.32928932
-0.077781744	-0.32221827
-0.084852815	-0.3151472
-0.09192388	-0.3080761
-0.09899495	-0.30100507
